time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.113083600323,-0.00302167299153,11.8321561484,6.21539991886,6.2418158175,0.0,0.276236439351,-0.177671956564,3.0234758979,-0.138027402292,-0.0889209104122,0.0,476.3512485023177,475.23433928572763,475.9744164270169,475.9932177465708
1.3800000000000008,0.130722811087,-0.0154284302013,12.0210601655,6.20678867156,6.23780384899,0.0,0.312264851211,-0.236879904076,3.27253313327,-0.15772534883,-0.0415075888307,0.0,488.4682590696673,491.98756671203137,492.362588866389,490.8857115977908
1.4400000000000008,0.150375850107,-0.0312039367853,12.2197118,6.1974631826,6.23540473554,0.0,0.343065616218,-0.289875558837,3.34886595357,-0.151185780573,-0.0371029453225,0.0,440.7499361354221,441.1129929408467,440.0402333550584,440.5581454842813
1.5000000000000009,0.172158976487,-0.0507689191569,12.4277850098,6.18877102983,6.23322426522,0.0,0.383271648191,-0.363307576358,3.58606047956,-0.134554401094,-0.0348598886919,0.0,489.78025676541694,489.94659114985575,489.10560819004166,490.325016263147
1.560000000000001,0.196231176528,-0.0746153700091,12.6465778998,6.18038602062,6.23112439963,0.0,0.419333444391,-0.43239479139,3.70652961139,-0.152946284067,-0.0352748770194,0.0,456.3886077650699,456.35499370837306,458.12358149473926,456.6409320854578
1.620000000000001,0.222411361736,-0.102590422167,12.8706782207,6.17100397684,6.2290526184,0.0,0.453527016917,-0.500969344971,3.76315903301,-0.164267929108,-0.0330797772084,0.0,437.58393688989344,437.76612149939683,438.62751329959013,437.66253224347145
1.680000000000001,0.250903185605,-0.135324355033,13.1021756695,6.16095431435,6.22728579371,0.0,0.496377051747,-0.591228466207,3.95259664994,-0.174874953003,-0.0230252442496,0.0,478.78731516768926,479.5514933735684,480.0043589494729,479.17398462153176
1.740000000000001,0.281982016138,-0.17366229474,13.3446221995,6.15088981373,6.22642211202,0.0,0.539666171116,-0.687778834726,4.12812864867,-0.156351744448,-0.00112943256061,0.0,475.5938314067609,477.26811458390733,476.78486523884067,478.17296698431403
1.8000000000000012,0.315685413387,-0.218051980336,13.5978058264,6.14140088518,6.22579637755,0.0,0.583755478797,-0.792856587457,4.31044244174,-0.162004248832,-0.0452442836822,0.0,482.6532624642566,479.31199880978005,480.4541272544715,480.0036349291371
1.8600000000000012,0.35179810633,-0.268321550093,13.8574335348,6.13240991998,6.22369016061,0.0,0.620205924856,-0.883624053444,4.34348397409,-0.132713871933,-0.0200963824665,0.0,435.51413244354984,437.6119897247174,435.0305284691297,437.4541831792443
1.9200000000000013,0.390371947059,-0.324811381501,14.1230035455,6.1247337688,6.22336914441,0.0,0.665615568572,-1.00013408294,4.5079882875,-0.119782371511,0.0142892677044,0.0,476.10783540554957,478.73170727933433,477.78618797470523,478.75737757810714
1.9800000000000013,0.431648646306,-0.388408543203,14.3980746121,6.11741221925,6.22384864953,0.0,0.710146340559,-1.12046044489,4.66021716865,-0.126934252196,-0.009202935822,0.0,478.0353216753848,476.2415815005693,474.9683351222653,474.40699264868044
2.0400000000000014,0.475363469406,-0.458754953051,14.6784810493,6.10940860886,6.22330598076,0.0,0.747047347029,-1.22510048618,4.68633811293,-0.15120155288,-0.00872943121872,0.0,437.6063588278695,437.6458979768964,440.30952388689934,438.27987787240176
2.1000000000000014,0.521227240916,-0.535319325357,14.9592160213,6.10002341917,6.22297168693,0.0,0.781773109947,-1.32782926755,4.67131149674,-0.169688151621,9.54198438103e-05,0.0,425.80216932871036,426.55665450037776,425.93713119702437,424.3281806020108
2.1600000000000015,0.569046091738,-0.617814554017,15.2368832824,6.08992972213,6.22350880768,0.0,0.812173367824,-1.42282465999,4.58437604458,-0.165461411224,0.0224872259592,0.0,401.2785799407768,403.3063817692711,400.11854348417324,400.47271024344815
2.2200000000000015,0.619052807885,-0.707391974394,15.5155253503,6.08020687912,6.22436233854,0.0,0.854542103141,-1.56400838481,4.70286432892,-0.155977420771,-0.0124971289057,0.0,470.09726968697146,467.37819983722386,468.0754617597472,468.7894462572084
2.2800000000000016,0.671383599852,-0.80493559486,15.7978067871,6.07135828951,6.2235052729,0.0,0.889873257586,-1.6882250844,4.70618650226,-0.134379631071,-0.0181226057817,0.0,434.1892011521577,433.7170218725577,432.7650021707815,434.5580199150036
2.3400000000000016,0.72593996272,-0.910410415449,16.0817356286,6.06338075975,6.22286164826,0.0,0.928722848235,-1.82830195448,4.75755348444,-0.130261545847,0.00101256073946,0.0,449.1165430379674,450.6661877507594,450.2007574880129,450.51786356007244
2.4000000000000017,0.782837439431,-1.02446090776,16.368772405,6.05541526368,6.22371475864,0.0,0.967773424164,-1.97406784527,4.80976866863,-0.13828193393,0.0324134436846,0.0,450.3103026038803,452.8435899496587,451.92030925346893,451.2573042810666
2.4600000000000017,0.842071539867,-1.14748836703,16.6592069783,6.04708820989,6.22558715847,0.0,1.0064686653,-2.1275742139,4.87074395788,-0.139807043011,0.0286772309119,0.0,456.1957332837669,455.8975686708523,455.2182756920087,455.07882815092796
2.520000000000002,0.903305845014,-1.27873696598,16.9484773042,6.03883971364,6.22683562511,0.0,1.03456158538,-2.24808428334,4.77171437031,-0.133181567468,-0.00362470822883,0.0,404.1744127669326,401.25209149387894,403.49644224562354,404.0746349368704
2.580000000000002,0.96643789941,-1.41832542126,17.2356880339,6.03029705258,6.22676333007,0.0,1.06982428903,-2.4055620338,4.80142958877,-0.176047242134,0.00324209111537,0.0,446.2072409535385,446.76758316610864,448.9717360963088,445.4592937599905
2.640000000000002,1.0317087486,-1.56764909529,17.5250623496,6.0202905669,6.22661224367,0.0,1.10582984002,-2.57277925621,4.84367913983,-0.152767755959,-0.0176908249536,0.0,452.9836826015206,451.29700021271464,451.28203890143067,453.1309585248717
2.700000000000002,1.09920452164,-1.72747496402,17.8179332103,6.01107146278,6.22613665833,0.0,1.14405762175,-2.75553561604,4.91780213342,-0.155478631807,0.00666085923704,0.0,462.46010145682095,464.3746351210592,464.27914937151917,464.04517988884726
2.760000000000002,1.16883224764,-1.89768067766,18.1124195273,6.00191544003,6.22676614744,0.0,1.17679853435,-2.91877402092,4.89798812626,-0.14739523235,0.0172230771904,0.0,434.310968067409,435.1959963569162,435.39401418866987,436.04739032603794
2.820000000000002,1.24035270774,-2.07756885671,18.4047089681,5.99259808566,6.22743497791,0.0,1.2071285156,-3.07826936746,4.8447288309,-0.179798511247,-0.00519144430556,0.0,425.1543415762517,423.2290787650136,426.85467705673483,424.054772445609
2.880000000000002,1.31389005738,-2.26826501991,18.6973017096,5.98187613062,6.22763847194,0.0,1.24406958805,-3.27918031224,4.90737511354,-0.176589737038,0.0166009242081,0.0,463.56255693802785,465.27210727020037,463.04248106226834,463.2654710127759
2.940000000000002,1.38945509724,-2.47028068349,18.9905215704,5.97178155739,6.22818578681,0.0,1.27467139924,-3.45554333647,4.86617658132,-0.15533427523,-0.0132744942177,0.0,432.9603558830677,430.4389298933521,431.07986423731694,432.8441907161357
3.000000000000002,1.4671216266,-2.68457636257,19.2859031216,5.96260563237,6.22802514988,0.0,1.31419321439,-3.68838588332,4.97856441619,-0.148520364912,0.012836483653,0.0,481.57987061427843,483.551243409485,482.0278628908295,482.52252145563097
3.0600000000000023,1.54713008575,-2.91291305184,19.5875365569,5.9532011432,6.22823112638,0.0,1.35261828366,-3.92355083214,5.07461484046,-0.183141717092,-0.0325137681211,0.0,482.053988321362,478.61418838582705,481.1963949859077,478.5454812495673
3.1200000000000023,1.62922453816,-3.15426113953,19.8910254524,5.94178485064,6.22646975852,0.0,1.38400009081,-4.12229545158,5.04100252282,-0.210941212131,-0.0236905954352,0.0,441.05052547122165,441.77851913974405,442.03993298427383,439.70604314350805
3.1800000000000024,1.7131810629,-3.40745980528,20.1916088458,5.92939921411,6.22483177647,0.0,1.41465697538,-4.31866890586,4.97783879765,-0.198668846746,-0.0357231979749,0.0,433.852550463418,432.840641150377,431.559939462167,432.55144788509426
3.2400000000000024,1.79906093416,-3.67298591443,20.4892057505,5.91749644114,6.22239742763,0.0,1.44817398746,-4.53315432319,4.94124669929,-0.197808091158,-0.0526577656839,0.0,443.57829912084657,442.1841897998568,443.55375370715086,443.58587251158474
3.3000000000000025,1.88672151643,-3.94998869249,20.7803291369,5.90568781277,6.21907310403,0.0,1.47407766032,-4.70126458193,4.76286865725,-0.194889471944,-0.0615583932235,0.0,394.1750046774009,393.3488501655846,394.44670560338324,394.6729989216097
